VegPotID;SubModuleID;ParameterEstimate
1;3;1.52E-05
1;3;7.34E-05
1;3;-0.036550039
1;3;4.80E-05
1;3;1.96E-06
1;3;-8.50E-05
1;3;0.000223808
1;3;-0.003096896
1;3;-2.00E-06
1;3;5.28E-05
1;3;1.31E-05
1;3;0.004944051
1;3;1.97E-05
1;3;4.15E-05
1;3;8.05E-05
1;3;-1.20E-06
1;3;3.85E-05
1;3;8.82E-05
1;3;-9.53E-05
1;3;-5.22E-05
1;3;3.60E-05
1;3;-0.00265115
1;3;-0.002571272
1;3;-0.002599953
1;3;-0.002685646
1;3;5.86E-05
1;3;-0.049599744
1;3;-0.002600991
1;3;-0.002690833
1;3;0.002630391
1;3;0.002591602
1;3;0.002567821
1;3;0.002727194
1;3;0.002660881
1;3;0.002671198
1;3;0.002704077
1;3;2.39E-05
1;3;0.049540014
1;3;0.002697261
1;3;0.002707646
1;3;0.021842751
1;3;0.021919483
1;3;0.022417987
1;3;0.150537231
1;3;-0.000180141
1;3;-2.44E-05
1;3;0.007080085
1;3;-1.14E-05
1;3;-1.57E-05
1;3;0.009903434
1;3;-4.29E-05
1;3;1.15E-05
1;3;-0.024057515
1;3;-0.000120514
1;3;-3.46E-06
1;3;1.18E-05
1;3;0.000263358
1;3;-0.008929749
1;3;3.28E-06
1;3;-4.85E-05
1;3;-9.45E-05
1;3;-0.001631682
1;3;-5.76E-05
1;3;-8.02E-05
1;3;-8.39E-05
1;3;-0.000154319
1;3;-8.24E-05
1;3;-0.000282898
1;3;-0.002618801
1;3;0.000598396
1;3;0.000376434
1;3;-0.003360362
1;3;-0.003438762
1;3;-0.00326337
1;3;-0.002912823
1;3;-8.02E-05
1;3;-0.002683702
1;3;-0.024874926
1;3;-0.002932226
1;3;0.003292682
1;3;0.003157231
1;3;0.00309447
1;3;0.002809105
1;3;0.003213302
1;3;0.00311902
1;3;0.002840324
1;3;-4.20E-05
1;3;0.002586595
1;3;0.024999916
1;3;0.002897459
1;3;0.022312746
1;3;0.02196879
1;3;0.021904861
1;3;0.021469479
1;3;0.110348717
1;3;-0.000694558
1;3;-2.36E-05
1;3;0.008707779
1;3;-1.06E-05
1;3;-3.74E-06
1;3;0.008173225
1;3;0.000262723
1;3;-6.19E-05
1;3;-0.003643389
1;3;0.000162188
1;3;-2.76E-05
1;3;1.04E-05
1;3;0.000202803
1;3;-0.008325858
1;3;-1.50E-05
1;3;0.000265039
1;3;0.000352524
1;3;-0.007882862
1;3;0.000262999
1;3;0.000349576
1;3;0.000345136
1;3;0.000283389
1;3;0.00032813
1;3;0.000404592
1;3;-0.001666195
1;3;-2.08E-05
1;3;-2.76E-05
1;3;-0.002984451
1;3;-0.002937385
1;3;-0.002913485
1;3;-0.002816139
1;3;-2.48E-06
1;3;-0.002645338
1;3;-0.002950772
1;3;-0.037385819
1;3;0.002964965
1;3;0.002867108
1;3;0.002838428
1;3;0.002614243
1;3;0.002943234
1;3;0.002925149
1;3;0.002808443
1;3;-2.20E-05
1;3;0.002639261
1;3;0.002953425
1;3;0.037385283
1;3;0.022188649
1;3;0.02218187
1;3;0.021049542
1;3;0.020694258
1;3;0.022388352
1;3;0.150348897
1;3;-0.000553029
1;3;0.000118805
1;3;0.011373073
1;3;4.27E-05
1;3;0.000247351
1;3;0.012113318
1;3;4.58E-05
1;3;0.000268953
1;3;-0.011235311
1;3;-0.008005151
1;3;-7.00E-05
1;3;4.48E-05
1;3;-0.000801607
1;3;-0.011098586
1;3;-2.45E-06
1;3;7.79E-05
1;3;0.000129244
1;3;5.15E-05
1;3;-0.000203868
1;3;0.000139479
1;3;0.000182389
1;3;0.000354937
1;3;0.00010926
1;3;-4.84E-05
1;3;-0.003031244
1;3;-0.000234641
1;3;9.77E-05
1;3;-0.082816399
1;3;-0.003289704
1;3;-0.003247135
1;3;-0.003294364
1;3;6.79E-05
1;3;-0.002952405
1;3;-0.003234058
1;3;-0.003432944
1;3;0.08356943
1;3;0.003683592
1;3;0.003481306
1;3;0.003346962
1;3;0.003394899
1;3;0.003237146
1;3;0.003122542
1;3;-0.000178433
1;3;0.00281501
1;3;0.003262312
1;3;0.00321598
1;3;0.001831932
1;3;0.003020621
1;3;0.00296558
1;3;0.002682275
1;3;0.003322285
1;3;0.003034011
1;3;0.134397675
1;3;-0.000381746
1;3;5.27E-05
1;3;0.009777314
1;3;-2.27E-05
1;3;0.000298449
1;3;0.010428439
1;3;-0.000154255
1;3;0.000353782
1;3;-0.009514792
1;3;-0.00506423
1;3;-0.000126664
1;3;0.000198069
1;3;0.001526133
1;3;-0.009641233
1;3;-2.58E-06
1;3;0.000135463
1;3;0.000109535
1;3;4.81E-05
1;3;-0.001231557
1;3;0.000155579
1;3;0.000137748
1;3;-0.000371932
1;3;0.000100684
1;3;2.34E-05
1;3;-0.002420189
1;3;-4.32E-05
1;3;-0.000106217
1;3;-0.003600232
1;3;-0.020308109
1;3;-0.003529999
1;3;-0.003323009
1;3;-5.70E-05
1;3;-0.003049268
1;3;-0.003550382
1;3;-0.003387015
1;3;0.003655317
1;3;0.020496366
1;3;0.00365853
1;3;0.003336953
1;3;0.020062274
1;3;0.003269733
1;3;0.00306797
1;3;-0.000257525
1;3;0.002842414
1;3;0.003244857
1;3;0.003170657
1;3;0.019878192
1;3;0.003024298
1;3;0.002915564
1;3;0.002664814
1;3;0.003230113
1;3;0.002964206
1;3;0.012631934
1;3;0.069783866
1;3;-0.000192067
1;3;0.000104719
1;3;0.009467999
1;3;-6.92E-06
1;3;0.000278094
1;3;0.00977691
1;3;0.000789339
1;3;0.000384444
1;3;-0.008647854
1;3;0.000508199
1;3;-0.000189393
1;3;0.000258847
1;3;0.001362144
1;3;-0.010480902
1;3;-4.35E-06
1;3;-0.000216708
1;3;0.000158452
1;3;3.41E-05
1;3;-0.003118782
1;3;0.000212012
1;3;0.0001664
1;3;-0.000265479
1;3;0.000145743
1;3;0.000530642
1;3;-0.0021094
1;3;0.000370304
1;3;-0.000410722
1;3;-0.003621597
1;3;-0.004269304
1;3;-0.035102578
1;3;-0.003452901
1;3;-0.00034604
1;3;-0.003206442
1;3;-0.004241475
1;3;-0.003435109
1;3;0.003663205
1;3;0.003946518
1;3;0.036477583
1;3;0.003437967
1;3;0.003381874
1;3;0.034395117
1;3;0.003064153
1;3;-0.000379591
1;3;0.002944135
1;3;0.003316935
1;3;0.003242213
1;3;0.003078449
1;3;0.035179317
1;3;0.002887427
1;3;0.0026277
1;3;0.003146
1;3;0.002950806
1;3;0.012512585
1;3;0.01289149
1;3;0.078189989
1;3;-0.000113976
1;3;1.14E-05
1;3;0.006909599
1;3;-5.51E-06
1;3;7.64E-05
1;3;0.006898072
1;3;1.71E-05
1;3;0.000292914
1;3;-0.006474465
1;3;-0.005049645
1;3;-0.00018104
1;3;0.000284357
1;3;0.001421394
1;3;-0.006599961
1;3;-1.69E-06
1;3;1.44E-05
1;3;4.79E-05
1;3;7.40E-05
1;3;-0.001290738
1;3;8.94E-05
1;3;2.67E-05
1;3;-0.000418947
1;3;4.69E-05
1;3;5.77E-05
1;3;-0.001270619
1;3;-5.80E-05
1;3;-2.48E-05
1;3;-0.003350327
1;3;-0.003276785
1;3;-0.003285226
1;3;-0.017236527
1;3;-0.000209498
1;3;-0.003048815
1;3;-0.003271795
1;3;-0.003284488
1;3;0.003373111
1;3;0.003436442
1;3;0.003456893
1;3;0.017262932
1;3;0.003090828
1;3;0.003086313
1;3;0.01675904
1;3;-0.000387417
1;3;0.002907847
1;3;0.0030446
1;3;0.00307905
1;3;0.002870806
1;3;0.002884351
1;3;0.016153673
1;3;0.002688334
1;3;0.002868661
1;3;0.0028327
1;3;0.012313694
1;3;0.012398628
1;3;0.01265151
1;3;0.037848727
1;3;0.007302577
1;3;-0.0001081
1;3;-0.009179719
1;3;-5.84E-05
1;3;0.000150677
1;3;-0.009228691
1;3;-0.009285278
1;3;-0.010053137
1;3;-0.001155874
1;3;-0.005210332
1;3;-0.008860959
1;3;-0.009677531
1;3;-0.010381366
1;3;-0.000959755
1;3;-2.68E-05
1;3;0.000761128
1;3;0.000750161
1;3;0.000729351
1;3;-0.004184133
1;3;0.000614762
1;3;0.000738009
1;3;0.000650737
1;3;-0.000305535
1;3;0.000695599
1;3;0.000321333
1;3;0.000236526
1;3;0.000586747
1;3;0.000863354
1;3;0.001200412
1;3;0.001195997
1;3;0.001379098
1;3;-0.053128946
1;3;0.000957762
1;3;0.001223105
1;3;0.000878475
1;3;-0.001070866
1;3;-0.001162151
1;3;-0.001307396
1;3;-0.00247083
1;3;-0.000371515
1;3;-0.000433149
1;3;-0.000737842
1;3;0.055264259
1;3;-0.000444217
1;3;-0.000356458
1;3;-0.000409908
1;3;2.76E-06
1;3;-4.26E-05
1;3;-8.24E-05
1;3;5.77E-05
1;3;9.51E-07
1;3;3.11E-05
1;3;0.009086204
1;3;0.00941076
1;3;0.009953776
1;3;0.008981601
1;3;0.154688773
1;3;-0.000239301
1;3;5.65E-05
1;3;0.003636038
1;3;-5.98E-05
1;3;0.000125904
1;3;0.003320338
1;3;5.86E-05
1;3;0.000178053
1;3;-0.003206107
1;3;0.009652418
1;3;-0.000194518
1;3;0.000123612
1;3;0.00149572
1;3;-0.003281638
1;3;-7.96E-06
1;3;6.47E-05
1;3;0.000206323
1;3;0.000306035
1;3;-0.006307416
1;3;0.000196321
1;3;0.000194966
1;3;-0.000312214
1;3;0.000154385
1;3;0.000252342
1;3;0.000148199
1;3;-9.34E-05
1;3;-7.33E-05
1;3;-0.003154198
1;3;-0.003122976
1;3;-0.00316856
1;3;-0.003178455
1;3;-0.000150705
1;3;-0.052210386
1;3;-0.003143485
1;3;-0.003206869
1;3;0.003209637
1;3;0.003384596
1;3;0.003475138
1;3;0.003266228
1;3;0.002931632
1;3;0.002976782
1;3;0.002974372
1;3;-0.000176149
1;3;0.051363203
1;3;0.002868803
1;3;0.003024277
1;3;0.002636494
1;3;0.002723433
1;3;0.002732166
1;3;0.049826485
1;3;0.002561172
1;3;0.002666403
1;3;0.012177943
1;3;0.012745073
1;3;0.013873679
1;3;0.01278224
1;3;0.011201003
1;3;0.110356505
1;3;-0.000723647
1;3;8.16E-05
1;3;0.00948615
1;3;2.43E-05
1;3;0.000160725
1;3;0.00967677
1;3;-0.000130134
1;3;0.000232796
1;3;-0.009177804
1;3;-0.005375954
1;3;-0.000149486
1;3;0.000369024
1;3;0.00131566
1;3;-0.009177386
1;3;5.52E-06
1;3;-7.31E-05
1;3;-8.69E-05
1;3;-8.71E-05
1;3;-0.001341535
1;3;-5.28E-05
1;3;-0.000149532
1;3;-0.000536427
1;3;-9.27E-05
1;3;-0.000138522
1;3;-0.002409206
1;3;0.001139123
1;3;0.000818877
1;3;-0.003599916
1;3;-0.00381383
1;3;-0.003740339
1;3;-0.00338445
1;3;-0.000221942
1;3;-0.003162124
1;3;-0.025200215
1;3;-0.003414985
1;3;0.003550877
1;3;0.00360823
1;3;0.003680533
1;3;0.003304814
1;3;0.003283267
1;3;0.003323935
1;3;0.003041887
1;3;-0.000241415
1;3;0.002863096
1;3;0.025284163
1;3;0.003148581
1;3;0.003087134
1;3;0.003089557
1;3;0.002895144
1;3;0.002682031
1;3;0.024934081
1;3;0.00295325
1;3;0.012490914
1;3;0.012580087
1;3;0.012882049
1;3;0.012354304
1;3;0.009372066
1;3;0.012682268
1;3;0.055618784
1;3;-0.001018826
1;3;0.000104088
1;3;0.008829332
1;3;3.61E-05
1;3;0.000145292
1;3;0.008712767
1;3;0.000558475
1;3;1.60E-05
1;3;-0.008177784
1;3;0.004806385
1;3;-0.000307047
1;3;0.000116244
1;3;0.001416044
1;3;-0.008576123
1;3;-2.15E-05
1;3;0.000271472
1;3;0.000600444
1;3;0.00050104
1;3;-0.004273399
1;3;0.000596976
1;3;0.000552862
1;3;4.88E-05
1;3;0.000507699
1;3;0.000578705
1;3;-0.001439732
1;3;-7.90E-05
1;3;-6.18E-05
1;3;-0.003475765
1;3;-0.003357392
1;3;-0.003346692
1;3;-0.003277087
1;3;-3.39E-05
1;3;-0.00308029
1;3;-0.003341592
1;3;-0.037778102
1;3;0.003482379
1;3;0.003479971
1;3;0.003459735
1;3;0.003319229
1;3;0.003194658
1;3;0.003175049
1;3;0.003101819
1;3;-0.000220144
1;3;0.002911917
1;3;0.003115774
1;3;0.037566767
1;3;0.002960498
1;3;0.002952713
1;3;0.00286706
1;3;0.002710757
1;3;0.00291923
1;3;0.037208668
1;3;0.012515464
1;3;0.012829623
1;3;0.013560762
1;3;0.012697596
1;3;0.010627128
1;3;0.014458461
1;3;0.012752255
1;3;0.064470724
1;3;-7.28E-05
1;3;6.10E-05
1;3;0.011754743
1;3;2.97E-06
1;3;6.27E-05
1;3;0.01252776
1;3;-0.000428086
1;3;0.001197926
1;3;-0.010715385
1;3;0.001463535
1;3;-0.00042296
1;3;-3.16E-05
1;3;0.000721504
1;3;-0.010981717
1;3;1.65E-06
1;3;0.000160081
1;3;-4.17E-05
1;3;-1.09E-05
1;3;-0.000120451
1;3;-2.27E-05
1;3;0.000190829
1;3;0.000181685
1;3;-7.42E-06
1;3;-4.94E-05
1;3;-0.002903019
1;3;-0.00028043
1;3;-0.000329213
1;3;-0.084511381
1;3;-0.00445452
1;3;-0.004383064
1;3;-0.004161408
1;3;0.000370198
1;3;-0.003904248
1;3;-0.004394745
1;3;-0.004245804
1;3;0.085643249
1;3;0.004811412
1;3;0.004739026
1;3;0.004555037
1;3;0.003743837
1;3;0.003659235
1;3;0.003482293
1;3;-0.001082221
1;3;0.003235037
1;3;0.003612024
1;3;0.003588944
1;3;0.001784048
1;3;0.003039855
1;3;0.002937436
1;3;0.002662944
1;3;0.003310357
1;3;0.002991125
1;3;0.083590228
1;3;0.003690311
1;3;0.003670527
1;3;0.003432117
1;3;-0.00111267
1;3;0.003238271
1;3;0.003574197
1;3;0.003570118
1;3;0.087805755
1;3;-0.000243045
1;3;8.68E-05
1;3;0.010306684
1;3;-1.94E-07
1;3;0.000169896
1;3;0.010974629
1;3;6.73E-05
1;3;0.001158932
1;3;-0.008926487
1;3;0.001152944
1;3;-0.000157115
1;3;0.000719751
1;3;0.002991135
1;3;-0.009733541
1;3;-4.75E-06
1;3;6.49E-05
1;3;0.000134979
1;3;9.74E-05
1;3;0.000135472
1;3;3.17E-05
1;3;0.000100105
1;3;-0.00037364
1;3;0.000125132
1;3;0.000213553
1;3;-0.002161364
1;3;-9.52E-05
1;3;-0.00055189
1;3;-0.004447481
1;3;-0.021770343
1;3;-0.004733874
1;3;-0.004213979
1;3;0.000144614
1;3;-0.00399006
1;3;-0.004772453
1;3;-0.004241436
1;3;0.004837408
1;3;0.022237711
1;3;0.005108214
1;3;0.004599421
1;3;0.020612862
1;3;0.003746411
1;3;0.003432644
1;3;-0.001129135
1;3;0.003291154
1;3;0.003607359
1;3;0.00358718
1;3;0.01970049
1;3;0.003065749
1;3;0.002883729
1;3;0.002630556
1;3;0.003200804
1;3;0.002917076
1;3;0.00365164
1;3;0.020478916
1;3;0.003895221
1;3;0.003443192
1;3;-0.001191652
1;3;0.003360636
1;3;0.003594462
1;3;0.00352154
1;3;0.005299718
1;3;0.024803944
1;3;-0.000323357
1;3;7.64E-05
1;3;0.010048931
1;3;-7.21E-05
1;3;0.000128986
1;3;0.010330468
1;3;-0.000170927
1;3;0.001206076
1;3;-0.008481733
1;3;0.00103202
1;3;-0.00011919
1;3;0.000959923
1;3;0.002889078
1;3;-0.010062785
1;3;-1.02E-06
1;3;7.92E-05
1;3;4.13E-05
1;3;5.69E-05
1;3;0.000103823
1;3;-5.88E-05
1;3;-5.67E-05
1;3;-0.000423073
1;3;5.83E-05
1;3;0.000415848
1;3;-0.002019514
1;3;0.000370745
1;3;-0.000257662
1;3;-0.004409882
1;3;-0.004929343
1;3;-0.036195939
1;3;-0.004241162
1;3;5.39E-05
1;3;-0.004060503
1;3;-0.004892849
1;3;-0.004250177
1;3;0.004765245
1;3;0.004967744
1;3;0.036815246
1;3;0.004609233
1;3;0.003676775
1;3;0.034746487
1;3;0.003419778
1;3;-0.001135394
1;3;0.0033206
1;3;0.003656317
1;3;0.003581571
1;3;0.003038725
1;3;0.033680671
1;3;0.002860451
1;3;0.00264371
1;3;0.003115233
1;3;0.002893587
1;3;0.003541954
1;3;0.003618512
1;3;0.034893018
1;3;0.003432425
1;3;-0.00122213
1;3;0.003374143
1;3;0.003649006
1;3;0.003489211
1;3;0.005217944
1;3;0.005407335
1;3;0.039786413
1;3;-9.01E-05
1;3;1.54E-05
1;3;0.007960035
1;3;4.39E-06
1;3;2.80E-05
1;3;0.007922388
1;3;-0.000456641
1;3;0.001076841
1;3;-0.006701114
1;3;0.001023502
1;3;-0.000325543
1;3;0.000899475
1;3;0.003137731
1;3;-0.00658952
1;3;1.36E-06
1;3;0.000126219
1;3;-4.58E-05
1;3;9.44E-05
1;3;-5.65E-06
1;3;-9.66E-05
1;3;-0.000154113
1;3;-0.000615091
1;3;-4.87E-05
1;3;-5.03E-05
1;3;-0.001329695
1;3;-0.000436593
1;3;-0.000190788
1;3;-0.004144275
1;3;-0.003891922
1;3;-0.003917105
1;3;-0.019902372
1;3;0.000224393
1;3;-0.00384663
1;3;-0.003911949
1;3;-0.004083439
1;3;0.004526235
1;3;0.004501761
1;3;0.004422576
1;3;0.020910868
1;3;0.00343295
1;3;0.003376007
1;3;0.017991101
1;3;-0.001196777
1;3;0.003261352
1;3;0.003354484
1;3;0.003418116
1;3;0.002867337
1;3;0.002846361
1;3;0.015635148
1;3;0.002722928
1;3;0.002824073
1;3;0.00281272
1;3;0.003452835
1;3;0.003377683
1;3;0.003304315
1;3;0.017365716
1;3;-0.001576268
1;3;0.00319997
1;3;0.003278544
1;3;0.003328252
1;3;0.005022815
1;3;0.004974301
1;3;0.004927005
1;3;0.02354465
1;3;0.007630171
1;3;7.38E-06
1;3;-0.008596005
1;3;-3.00E-05
1;3;6.10E-05
1;3;-0.008617194
1;3;-0.00893133
1;3;-0.009050854
1;3;-0.00020448
1;3;-0.008925393
1;3;-0.009104485
1;3;-0.009048592
1;3;-0.008806266
1;3;-0.000388641
1;3;-1.72E-05
1;3;0.000385981
1;3;0.000474598
1;3;0.000403728
1;3;0.000406123
1;3;0.000322627
1;3;0.000423796
1;3;0.000366779
1;3;-0.000516393
1;3;0.000429831
1;3;0.00032983
1;3;-5.80E-05
1;3;0.000401003
1;3;6.92E-05
1;3;0.000459366
1;3;0.000402022
1;3;0.000204456
1;3;-0.051271393
1;3;0.00015476
1;3;0.000461301
1;3;4.60E-06
1;3;5.55E-05
1;3;8.34E-05
1;3;-7.88E-06
1;3;-0.000807435
1;3;-2.74E-05
1;3;-7.32E-05
1;3;-8.43E-05
1;3;0.051633741
1;3;-5.42E-06
1;3;-4.81E-05
1;3;1.36E-05
1;3;-7.17E-05
1;3;-8.67E-05
1;3;-7.67E-05
1;3;1.03E-05
1;3;-4.77E-05
1;3;-1.00E-05
1;3;0.000116286
1;3;6.18E-05
1;3;-2.73E-05
1;3;-2.28E-05
1;3;0.052910585
1;3;0.000140697
1;3;2.43E-05
1;3;9.20E-05
1;3;0.000465382
1;3;0.000461209
1;3;0.000443772
1;3;0.00041311
1;3;0.055534056
1;3;-9.34E-05
1;3;4.27E-05
1;3;0.00424803
1;3;-4.33E-05
1;3;6.42E-05
1;3;0.003987516
1;3;-5.55E-05
1;3;0.001176164
1;3;-0.002612597
1;3;0.001183337
1;3;-0.000499277
1;3;0.000739558
1;3;0.003025297
1;3;-0.002829732
1;3;-5.00E-07
1;3;-1.20E-05
1;3;-7.24E-06
1;3;0.00011623
1;3;7.07E-06
1;3;8.91E-06
1;3;-3.95E-05
1;3;-0.000518093
1;3;1.60E-05
1;3;5.98E-05
1;3;0.000167282
1;3;-0.000384276
1;3;-0.000237943
1;3;-0.003902472
1;3;-0.003779418
1;3;-0.00384285
1;3;-0.00391897
1;3;0.000319303
1;3;-0.0520635
1;3;-0.003805457
1;3;-0.003983028
1;3;0.004268472
1;3;0.004413277
1;3;0.004448243
1;3;0.004442101
1;3;0.003225815
1;3;0.003236225
1;3;0.003285398
1;3;-0.00099369
1;3;0.050684687
1;3;0.003152336
1;3;0.003335781
1;3;0.002600175
1;3;0.002645968
1;3;0.002673131
1;3;0.049588395
1;3;0.002536429
1;3;0.002622913
1;3;0.003161352
1;3;0.00318448
1;3;0.003260218
1;3;0.003239759
1;3;-0.001137167
1;3;0.052798284
1;3;0.003108043
1;3;0.003252003
1;3;0.004776986
1;3;0.004851032
1;3;0.00485658
1;3;0.004822043
1;3;0.000557018
1;3;0.05579396
1;3;-0.001009157
1;3;3.86E-05
1;3;0.009992588
1;3;-4.52E-05
1;3;0.000107598
1;3;0.01023186
1;3;-0.000239363
1;3;0.000851469
1;3;-0.008787058
1;3;0.000766629
1;3;-0.000539726
1;3;0.000786876
1;3;0.002843297
1;3;-0.009007069
1;3;5.61E-06
1;3;-8.22E-05
1;3;-8.74E-05
1;3;-7.52E-05
1;3;-4.56E-05
1;3;-0.000118447
1;3;-0.000227128
1;3;-0.000638277
1;3;-0.000139629
1;3;-0.000115516
1;3;-0.002262654
1;3;0.001661439
1;3;0.000967931
1;3;-0.004439718
1;3;-0.005005105
1;3;-0.004884784
1;3;-0.004268847
1;3;-4.26E-06
1;3;-0.004125741
1;3;-0.026787356
1;3;-0.004239792
1;3;0.004688545
1;3;0.004765368
1;3;0.00494618
1;3;0.004464565
1;3;0.003655608
1;3;0.003766919
1;3;0.00338159
1;3;-0.001085795
1;3;0.003234823
1;3;0.02618669
1;3;0.003488506
1;3;0.003100442
1;3;0.003124824
1;3;0.002869906
1;3;0.002667358
1;3;0.025233019
1;3;0.002924781
1;3;0.00352069
1;3;0.003576
1;3;0.003788913
1;3;0.003351862
1;3;-0.001116215
1;3;0.003188312
1;3;0.025929248
1;3;0.003406959
1;3;0.005126081
1;3;0.005220437
1;3;0.005330885
1;3;0.004821688
1;3;0.000409798
1;3;0.004660428
1;3;0.031382541
1;3;-1.50E-05
1;3;8.49E-05
1;3;0.009181994
1;3;3.30E-05
1;3;4.63E-05
1;3;0.009098021
1;3;-9.26E-05
1;3;0.001199511
1;3;-0.007484451
1;3;0.001191726
1;3;-0.000586414
1;3;0.000983353
1;3;0.003115503
1;3;-0.007498424
1;3;3.28E-06
1;3;-3.60E-05
1;3;-8.24E-05
1;3;-2.12E-05
1;3;-6.62E-05
1;3;-1.96E-05
1;3;-0.000184184
1;3;-0.000614155
1;3;-5.34E-05
1;3;-0.00012557
1;3;-0.001723782
1;3;-0.000285063
1;3;-0.000321693
1;3;-0.004249232
1;3;-0.004244363
1;3;-0.004257161
1;3;-0.004101806
1;3;0.000281368
1;3;-0.003894333
1;3;-0.004264173
1;3;-0.039232319
1;3;0.004615461
1;3;0.004709055
1;3;0.004749148
1;3;0.004499894
1;3;0.003534025
1;3;0.003536532
1;3;0.003402667
1;3;-0.001054041
1;3;0.003304093
1;3;0.003453559
1;3;0.038466244
1;3;0.002930748
1;3;0.002971934
1;3;0.00283444
1;3;0.002688984
1;3;0.002889623
1;3;0.037371883
1;3;0.003506362
1;3;0.003484641
1;3;0.00358937
1;3;0.003381652
1;3;-0.001184833
1;3;0.003321729
1;3;0.003425219
1;3;0.037888634
1;3;0.005113075
1;3;0.005145734
1;3;0.005126761
1;3;0.004948345
1;3;0.000487806
1;3;0.00486217
1;3;0.004983619
1;3;0.041734698
1;3;0.000302786
1;3;0.000117772
1;3;0.010943208
1;3;3.45E-05
1;3;8.04E-05
1;3;0.011738358
1;3;0.000641626
1;3;0.000725983
1;3;-0.010664769
1;3;0.001065808
1;3;3.17E-05
1;3;-0.012981447
1;3;-0.000846724
1;3;-0.011002779
1;3;8.46E-06
1;3;-0.000492864
1;3;-0.000227359
1;3;-0.000144219
1;3;-0.00030548
1;3;-0.000227307
1;3;-0.003897365
1;3;0.00036652
1;3;-0.000180878
1;3;-0.000191378
1;3;-0.003032192
1;3;-7.21E-05
1;3;-8.95E-05
1;3;-0.084030127
1;3;-0.004012278
1;3;-0.00394182
1;3;-0.003754136
1;3;0.000131368
1;3;-0.003523117
1;3;-0.003948763
1;3;-0.003835554
1;3;0.086481568
1;3;0.00423827
1;3;0.004166309
1;3;0.003986156
1;3;0.003564507
1;3;0.003484082
1;3;0.003316008
1;3;-0.000573505
1;3;0.003058237
1;3;0.003489866
1;3;0.00341088
1;3;0.001763178
1;3;0.00298465
1;3;0.002899225
1;3;0.002624574
1;3;0.003299339
1;3;0.002945494
1;3;0.083636104
1;3;0.003430839
1;3;0.003373345
1;3;0.003172422
1;3;-0.000663699
1;3;0.00297471
1;3;0.0033718
1;3;0.003321526
1;3;0.085083243
1;3;0.004240366
1;3;0.004180883
1;3;0.004010125
1;3;0.000117001
1;3;0.003732476
1;3;0.0041631
1;3;0.004068711
1;3;0.119737092
1;3;-0.000946273
1;3;0.000144076
1;3;0.009607263
1;3;5.99E-05
1;3;0.000155947
1;3;0.010302866
1;3;0.000593072
1;3;0.000557394
1;3;-0.009026393
1;3;0.00066348
1;3;-0.000164942
1;3;-0.020706081
1;3;0.001503482
1;3;-0.009875023
1;3;-1.86E-05
1;3;0.000129516
1;3;0.000460313
1;3;0.000437862
1;3;0.000455985
1;3;0.000462209
1;3;-0.000764783
1;3;0.000249858
1;3;0.00044155
1;3;0.000535293
1;3;-0.001867055
1;3;-4.86E-05
1;3;-0.000134337
1;3;-0.003990247
1;3;-0.020597598
1;3;-0.003951761
1;3;-0.003726941
1;3;4.96E-06
1;3;-0.003516242
1;3;-0.00394925
1;3;-0.003801688
1;3;0.00421735
1;3;0.021034296
1;3;0.004274562
1;3;0.004004628
1;3;0.020035568
1;3;0.003484152
1;3;0.00329354
1;3;-0.000530735
1;3;0.003104465
1;3;0.003428659
1;3;0.003420253
1;3;0.019324121
1;3;0.002914195
1;3;0.002842848
1;3;0.002615447
1;3;0.003153006
1;3;0.002878282
1;3;0.003447257
1;3;0.019872053
1;3;0.00342193
1;3;0.003165064
1;3;-0.000683186
1;3;0.003035989
1;3;0.003304304
1;3;0.00328502
1;3;0.004237517
1;3;0.020931729
1;3;0.004197113
1;3;0.003951684
1;3;0.000161536
1;3;0.003799147
1;3;0.004104986
1;3;0.004055032
1;3;0.028834002
1;3;0.089790038
1;3;6.54E-05
1;3;0.000116749
1;3;0.009218687
1;3;4.42E-06
1;3;0.000140186
1;3;0.009581263
1;3;0.000622208
1;3;0.000757348
1;3;-0.008284688
1;3;0.000573943
1;3;-0.000111946
1;3;-0.021843782
1;3;0.00114893
1;3;-0.009775821
1;3;-1.14E-06
1;3;-0.000310487
1;3;2.08E-05
1;3;4.70E-05
1;3;0.000109744
1;3;4.60E-05
1;3;-0.000785363
1;3;-2.06E-05
1;3;5.30E-05
1;3;0.000336348
1;3;-0.001976655
1;3;0.000495887
1;3;-0.000382505
1;3;-0.004014978
1;3;-0.004762952
1;3;-0.035703679
1;3;-0.003864686
1;3;-0.000292184
1;3;-0.003688464
1;3;-0.00472002
1;3;-0.003853703
1;3;0.004239895
1;3;0.004538951
1;3;0.037004007
1;3;0.004112772
1;3;0.003547133
1;3;0.034891975
1;3;0.003254744
1;3;-0.000677892
1;3;0.003191378
1;3;0.003527487
1;3;0.003459679
1;3;0.002999515
1;3;0.034077367
1;3;0.002813347
1;3;0.002577275
1;3;0.00310467
1;3;0.00283993
1;3;0.003278271
1;3;0.003400283
1;3;0.035613698
1;3;0.003220842
1;3;-0.000855266
1;3;0.003188811
1;3;0.00346226
1;3;0.003278218
1;3;0.004205049
1;3;0.004460346
1;3;0.035946834
1;3;0.003876083
1;3;4.39E-05
1;3;0.003852023
1;3;0.004383531
1;3;0.004152339
1;3;0.028684878
1;3;0.028648803
1;3;0.112762759
1;3;0.000229959
